genome_ID	OTU	NCBI_ID	novelty_category
mtub	1977	1773	known_strain
rev	1978	2738850	known_strain
avn	1979	354	known_strain
pgn	1980	837	known_strain
pph	1981	34090	known_strain
azi	1982	29544	known_strain
pmuy	1983	2842357	known_strain
calk	1984	338648	known_strain
hpn	1985	210	known_strain
abaa	1986	470	known_strain
dax	1987	361111	known_strain
pmu	1988	747	known_strain
als	1989	1784714	known_strain
ftn	1990	263	known_strain
sini	1991	2004509	known_strain
dey	1992	1917218	known_strain
pbu	1993	1940790	known_strain
fbt	1994	2026740	known_strain
cjap	1995	2699430	known_strain
sbr	1996	651822	known_strain
psyp	1997	56811	known_strain
scoe	1998	116188	known_strain
ahu	1999	1226968	known_strain
ngv	2000	280236	known_strain
djj	2001	1667168	known_strain
ace	2002	28049	known_strain
crd	2003	258224	known_strain
mxe	2004	1789	known_strain
tpt	2005	93929	known_strain
spq	2006	28901	known_strain
nmi	2007	487	known_strain
csn	2008	102235	known_strain
czo	2009	2768834	known_strain
erb	2010	2049044	known_strain
aue	2011	2094025	known_strain
mpsc	2012	216929	known_strain
pkt	2013	1971397	known_strain
elt	2014	1939629	known_strain
dmd	2015	61435	known_strain
sena	2016	28901	known_strain
sure	2017	1571	known_strain
nch	2018	320497	known_strain
sacz	2019	128780	known_strain
masz	2020	2072590	known_strain
aaqu	2021	323284	known_strain
alan	2022	1355374	known_strain
hcv	2023	356322	known_strain
chw	2024	1813019	known_strain
scos	2025	76860	known_strain
clx	2026	75658	known_strain
noh	2027	2575870	known_strain
sphn	2028	341027	known_strain
tcm	2029	1741	known_strain
tep	2030	499229	known_strain
cri	2031	114185	known_strain
far	2032	255247	known_strain
aacn	2033	714	known_strain
fra	2034	106370	known_strain
cjl	2035	197	known_strain
bhe	2036	38323	known_strain
nwd	2037	607711	known_strain
jaz	2038	1871054	known_strain
psgc	2039	1903748	known_strain
lus	2040	2565782	known_strain
pow	2041	58172	known_strain
liz	2042	3069331	known_strain
stw	2043	1308	known_strain
obg	2044	1838286	known_strain
amk	2045	28108	known_strain
tdn	2046	39766	known_strain
sbk	2047	43661	known_strain
cje	2048	197	known_strain
spra	2049	67345	known_strain
lea	2050	1898428	known_strain
mbd	2051	83453	known_strain
ctb	2052	813	known_strain
nmh	2053	487	known_strain
crv	2054	114185	known_strain
acn	2055	769	known_strain
anp	2056	2585771	known_strain
amf	2057	770	known_strain
mfoi	2058	491950	known_strain
bcoa	2059	1398	known_strain
fin	2060	312277	known_strain
xbu	2061	290110	known_strain
sgla	2062	2590884	known_strain
ecc	2063	562	known_strain
blau	2064	1912897	known_strain
tde	2065	158	known_strain
rbo	2066	33990	known_strain
camu	2067	320787	known_strain
mxa	2068	34	known_strain
ffl	2069	2249356	known_strain
bsus	2070	1423	known_strain
bsun	2071	653940	known_strain
saus	2072	1280	known_strain
wvi	2073	1014	known_strain
krs	2074	1275	known_strain
efv	2075	192812	known_strain
fsc	2076	833	known_strain
col	2077	44737	known_strain
mmam	2078	1780	known_strain
abg	2079	91915	known_strain
sus	2080	332162	known_strain
bpak	2081	141	known_strain
cmah	2082	2320868	known_strain
pcat	2083	2003188	known_strain
mnv	2084	459858	known_strain
elm	2085	53442	known_strain
pjp	2086	69284	known_strain
tey	2087	51669	known_strain
smia	2088	2144	known_strain
cnk	2089	1241982	known_strain
ars	2090	1872639	known_strain
vnk	2091	2682456	known_strain
mcs	2092	480	known_strain
aok	2093	328813	known_strain
lim	2094	1907725	known_strain
spyo	2095	1314	known_strain
ski	2096	2382163	known_strain
ecn	2097	944	known_strain
ccs	2098	155892	known_strain
jas	2099	2590869	known_strain
ftu	2100	263	known_strain
spyh	2101	1314	known_strain
nft	2102	2093823	known_strain
sie	2103	1338	known_strain
cct	2104	116085	known_strain
cmm	2105	83560	known_strain
bdm	2106	293	known_strain
blt	2107	28025	known_strain
mgs	2108	2096	known_strain
buj	2109	40324	known_strain
sve	2110	54571	known_strain
ypu	2111	633	known_strain
kphy	2112	860235	known_strain
abl	2113	28197	known_strain
erd	2114	38403	known_strain
mfla	2115	871742	known_strain
xoo	2116	347	known_strain
lni	2117	42895	known_strain
shi	2118	84110	known_strain
gcr	2119	162496	known_strain
ljn	2120	33959	known_strain
mtur	2121	1773	known_strain
bagr	2122	51101	known_strain
lins	2123	2714934	known_strain
sinv	2124	1738770	known_strain
mhib	2125	29314	known_strain
avc	2126	1656	known_strain
tbog	2127	521689	known_strain
bcel	2128	246787	known_strain
gma	2129	940614	known_strain
aph	2130	948	known_strain
celz	2131	2566013	known_strain
eal	2132	208962	known_strain
rrs	2133	2562120	known_strain
bbre	2134	1685	known_strain
nis	2135	2081525	known_strain
ctch	2136	813	known_strain
pul	2137	747	known_strain
bdc	2138	28201	known_strain
lhe	2139	1587	known_strain
paec	2140	287	known_strain
elb	2141	172045	known_strain
emar	2142	1761453	known_strain
pcop	2143	387090	known_strain
nib	2144	2698458	known_strain
ctl	2145	813	known_strain
ady	2146	1353891	known_strain
peh	2147	2528019	known_strain
dpy	2148	164759	known_strain
nsi	2149	488	known_strain
phar	2150	54005	known_strain
lasa	2151	2108523	known_strain
bpet	2152	520	known_strain
ctmj	2153	813	known_strain
cfem	2154	2576756	known_strain
kpd	2155	1561924	known_strain
sphz	2156	341027	known_strain
thp	2157	1968895	known_strain
barw	2158	46358	known_strain
pbc	2159	930166	known_strain
lcg	2160	1796635	known_strain
pdo	2161	78258	known_strain
mao	2162	1764	known_strain
rbs	2163	2026785	known_strain
chrz	2164	1871047	known_strain
ypq	2165	633	known_strain
dsal	2166	2860336	known_strain
mgac	2167	2096	known_strain
dar	2168	259537	known_strain
ppf	2169	303	known_strain
frx	2170	573570	known_strain
athr	2171	544718	known_strain
ean	2172	132920	known_strain
srhi	2173	2071607	known_strain
sphl	2174	1913578	known_strain
squ	2175	137545	known_strain
hms	2176	217	known_strain
sye	2177	1131	known_strain
seur	2178	2593656	known_strain
pnu	2179	576611	known_strain
cpsf	2180	1719	known_strain
bsh	2181	1423	known_strain
eco	2182	562	known_strain
mans	2183	519450	known_strain
cbaa	2184	1458425	known_strain
krd	2185	283686	known_strain
brc	2186	376	known_strain
mpa	2187	1764	known_strain
biq	2188	483913	known_strain
cff	2189	196	known_strain
cbac	2190	2011094	known_strain
bfl	2191	203907	known_strain
caqa	2192	2715734	known_strain
barr	2193	46358	known_strain
lab	2194	84531	known_strain
macr	2195	1871621	known_strain
kur	2196	1963358	known_strain
vcz	2197	666	known_strain
dmm	2198	45655	known_strain
lio	2199	1638	known_strain
mih	2200	51671	known_strain
paen	2201	58172	known_strain
mcun	2202	34061	known_strain
aul	2203	1872663	known_strain
pvw	2204	2745495	known_strain
cij	2205	2024827	known_strain
slm	2206	69392	known_strain
rat	2207	34085	known_strain
esz	2208	1884818	known_strain
blag	2209	2066513	known_strain
xoz	2210	347	known_strain
taci	2211	1794699	known_strain
tab	2212	1214604	known_strain
fnl	2213	657445	known_strain
adi	2214	285091	known_strain
dsy	2215	49338	known_strain
gmo	2216	29391	known_strain
mft	2217	1766	known_strain
nbr	2218	37326	known_strain
mela	2219	1933032	known_strain
mph	2220	29405	known_strain
mhae	2221	75985	known_strain
nro	2222	1774216	known_strain
bni	2223	28025	known_strain
bae	2224	1452	known_strain
lani	2225	1605	known_strain
noq	2226	2894081	known_strain
nmt	2227	487	known_strain
tph	2228	160	known_strain
arm	2229	1667	known_strain
pcam	2230	2731681	known_strain
rrf	2231	1085	known_strain
cmai	2232	28258	known_strain
asp	2233	233316	known_strain
saqu	2234	2548456	known_strain
lcj	2235	28084	known_strain
proe	2236	336820	known_strain
ctg	2237	813	known_strain
kak	2238	1917421	known_strain
yca	2239	2607663	known_strain
lbu	2240	1584	known_strain
mtk	2241	1773	known_strain
sno	2242	921	known_strain
plut	2243	2707005	known_strain
nos	2244	1180	known_strain
mtc	2245	1773	known_strain
stg	2246	1314	known_strain
anm	2247	1872573	known_strain
lmoz	2248	1639	known_strain
sync	2249	1131	known_strain
rpne	2250	758	known_strain
abut	2251	433296	known_strain
fbe	2252	1871037	known_strain
asb	2253	49082	known_strain
mgg	2254	75385	known_strain
aab	2255	1804986	known_strain
avg	2256	33037	known_strain
apac	2257	1306787	known_strain
cee	2258	2488819	known_strain
fpc	2259	96345	known_strain
sals	2260	1888	known_strain
fha	2261	549298	known_strain
cspf	2262	206	known_strain
mrn	2263	156977	known_strain
aaq	2264	656366	known_strain
ksa	2265	1158459	known_strain
cdb	2266	1717	known_strain
paus	2267	119981	known_strain
eao	2268	1117645	known_strain
leif	2269	1870902	known_strain
rav	2270	191292	known_strain
mar	2271	1126	known_strain
actt	2272	1872129	known_strain
mhx	2273	75985	known_strain
hpq	2274	210	known_strain
kva	2275	244366	known_strain
stf	2276	1304	known_strain
rkr	2277	37923	known_strain
fps	2278	96345	known_strain
bju	2279	375	known_strain
pall	2280	101564	known_strain
achb	2281	134375	known_strain
thn	2282	2814275	known_strain
lad	2283	1579	known_strain
dmz	2284	61435	known_strain
sapi	2285	2137	known_strain
cej	2286	40001	known_strain
fle	2287	76259	known_strain
ecog	2288	2043170	known_strain
psev	2289	1915061	known_strain
spj	2290	1314	known_strain
pbac	2291	198119	known_strain
pabs	2292	1125966	known_strain
dva	2293	1630135	known_strain
plui	2294	29488	known_strain
sao	2295	1280	known_strain
noj	2296	2496866	known_strain
pcag	2297	36874	known_strain
tau	2298	43948	known_strain
shg	2299	341027	known_strain
ssa	2300	1305	known_strain
nii	2301	42353	known_strain
cyy	2302	2024830	known_strain
rrm	2303	783	known_strain
asm	2304	49082	known_strain
lfs	2305	54297	known_strain
bll	2306	216816	known_strain
fpr	2307	853	known_strain
ple	2308	235572	known_strain
lji	2309	1720083	known_strain
lgy	2310	1145276	known_strain
bco	2311	1413	known_strain
nae	2312	556325	known_strain
hci	2313	573657	known_strain
deb	2314	61435	known_strain
bxy	2315	371601	known_strain
ruk	2316	2485925	known_strain
lem	2317	69	known_strain
strd	2318	1931	known_strain
amyb	2319	37632	known_strain
bkw	2320	199441	known_strain
cmar	2321	1397108	known_strain
axl	2322	1449	known_strain
cfk	2323	1230998	known_strain
meh	2324	1055487	known_strain
rrn	2325	783	known_strain
hhe	2326	32025	known_strain
hik	2327	727	known_strain
sala	2328	1915057	known_strain
mgz	2329	2096	known_strain
bbrj	2330	1685	known_strain
crz	2331	1778675	known_strain
satr	2332	1114980	known_strain
arp	2333	118562	known_strain
mtho	2334	1525	known_strain
pbs	2335	119	known_strain
ded	2336	1962289	known_strain
sll	2337	216942	known_strain
psab	2338	365617	known_strain
sdc	2339	1334	known_strain
slut	2340	1045317	known_strain
esc	2341	1334193	known_strain
tri	2342	744515	known_strain
gca	2343	370405	known_strain
lul	2344	1850246	known_strain
mant	2345	674079	known_strain
plt	2346	1100	known_strain
ens	2347	42895	known_strain
njp	2348	417574	known_strain
erm	2349	1547	known_strain
gim	2350	2608982	known_strain
hyb	2351	1904254	known_strain
blg	2352	216816	known_strain
sfy	2353	2662397	known_strain
wri	2354	956	known_strain
msag	2355	47875	known_strain
ppk	2356	93220	known_strain
rai	2357	34085	known_strain
stb	2358	197614	known_strain
vpn	2359	302167	known_strain
ebf	2360	1849603	known_strain
ccb	2361	1493	known_strain
lmv	2362	1639	known_strain
plen	2363	1338368	known_strain
rrp	2364	783	known_strain
psk	2365	306	known_strain
sky	2366	188770	known_strain
alti	2367	2562285	known_strain
rgu	2368	946333	known_strain
ado	2369	692370	known_strain
ssim	2370	308354	known_strain
absi	2371	2583452	known_strain
bfm	2372	54913	known_strain
sfeu	2373	1413221	known_strain
dno	2374	870	known_strain
sdyn	2375	2527995	known_strain
stt	2376	28901	known_strain
spiz	2377	1930901	known_strain
mgnc	2378	2096	known_strain
nmk	2379	1193713	known_strain
gsn	2380	1445505	known_strain
alp	2381	1850254	known_strain
elv	2382	1940138	known_strain
bamc	2383	1390	known_strain
vrm	2384	248315	known_strain
pvz	2385	2488639	known_strain
senn	2386	28901	known_strain
slt	2387	63745	known_strain
diz	2388	1871616	known_strain
bbau	2389	1898104	known_strain
spd	2390	1313	known_strain
rpx	2391	1076	known_strain
frf	2392	2047875	known_strain
aala	2393	1872658	known_strain
ndn	2394	194197	known_strain
bvc	2395	41276	known_strain
fco	2396	996	known_strain
lmot	2397	1639	known_strain
tle	2398	177758	known_strain
mhek	2399	110505	known_strain
gph	2400	1379270	known_strain
xtn	2401	343	known_strain
dba	2402	899	known_strain
kmn	2403	2593653	known_strain
egd	2404	2690837	known_strain
pfv	2405	47880	known_strain
ael	2406	73010	known_strain
cum	2407	1869344	known_strain
bvz	2408	1549949	known_strain
lpil	2409	1555112	known_strain
nel	2410	495	known_strain
cyq	2411	2024830	known_strain
rpr	2412	782	known_strain
plb	2413	235572	known_strain
hel	2414	2746	known_strain
pakh	2415	171438	known_strain
lgn	2416	1007676	known_strain
mip	2417	51671	known_strain
dbr	2418	453230	known_strain
pzi	2419	33926	known_strain
sdq	2420	1334	known_strain
lmon	2421	1639	known_strain
hyl	2422	1763535	known_strain
boj	2423	28081	known_strain
our	2424	90245	known_strain
aaw	2425	233316	known_strain
lamb	2426	2824561	known_strain
cpip	2427	558152	known_strain
xop	2428	347	known_strain
cpo	2429	35786	known_strain
scon	2430	76860	known_strain
euu	2431	143393	known_strain
mcat	2432	480	known_strain
dpb	2433	1551504	known_strain
seg	2434	28901	known_strain
dtx	2435	445710	known_strain
subt	2436	1926291	known_strain
hyo	2437	2231112	known_strain
nsg	2438	607712	known_strain
pig	2439	1977564	known_strain
lep	2440	47254	known_strain
cce	2441	1521	known_strain
ter	2442	1206	known_strain
pbt	2443	1562970	known_strain
hyc	2444	1904254	known_strain
coj	2445	1848766	known_strain
paly	2446	235572	known_strain
hrs	2447	1898978	known_strain
lyb	2448	1869345	known_strain
actw	2449	1989	known_strain
pnd	2450	2528009	known_strain
yak	2451	263819	known_strain
aphf	2452	1871145	known_strain
hhh	2453	115561	known_strain
bamn	2454	1390	known_strain
soa	2455	2707525	known_strain
cpc	2456	274539	known_strain
brad	2457	376	known_strain
paeo	2458	287	known_strain
rrr	2459	783	known_strain
aui	2460	51665	known_strain
cbot	2461	2892997	known_strain
ppy	2462	1406	known_strain
vcx	2463	666	known_strain
dtm	2464	499555	known_strain
cbq	2465	1528099	known_strain
lmow	2466	1639	known_strain
tai	2467	81462	known_strain
salb	2468	1886	known_strain
bmed	2469	74329	known_strain
mpe	2470	28227	known_strain
laz	2471	61646	known_strain
ssui	2472	1307	known_strain
mcd	2473	50052	known_strain
mchn	2474	2769067	known_strain
msf	2475	69362	known_strain
fsi	2476	2352	known_strain
mlh	2477	2105	known_strain
thet	2478	1965289	known_strain
ngp	2479	2749991	known_strain
bpsp	2480	1694	known_strain
bic	2481	1274631	known_strain
ecec	2482	44008	known_strain
hpys	2483	210	known_strain
trc	2484	744512	known_strain
lhi	2485	1074467	known_strain
mgad	2486	1794	known_strain
htn	2487	65656	known_strain
rcm	2488	788	known_strain
cux	2489	28080	known_strain
fei	2490	1940288	known_strain
mshj	2491	398694	known_strain
wpp	2492	955	known_strain
cai	2493	304895	known_strain
stui	2494	68278	known_strain
sgt	2495	315405	known_strain
mil	2496	1876	known_strain
mir	2497	1767	known_strain
wdi	2498	1162633	known_strain
rbp	2499	2485925	known_strain
sfk	2500	1616117	known_strain
paer	2501	287	known_strain
tbk	2502	2231116	known_strain
sten	2503	69392	known_strain
nfv	2504	484	known_strain
micb	2505	1876	known_strain
syk	2506	2829809	known_strain
ggh	2507	1891658	known_strain
lhil	2508	1588	known_strain
lml	2509	1639	known_strain
plc	2510	235572	known_strain
pcc	2511	554	known_strain
cmr	2512	104	known_strain
ecx	2513	562	known_strain
lpw	2514	2107999	known_strain
sfla	2515	1902408	known_strain
fad	2516	2007306	known_strain
lgs	2517	115778	known_strain
thes	2518	2202149	known_strain
ntr	2519	1471761	known_strain
jte	2520	857417	known_strain
hsc	2521	1677857	known_strain
pod	2522	189426	known_strain
bpro	2523	33035	known_strain
mtz	2524	1773	known_strain
tor	2525	187493	known_strain
ppet	2526	472825	known_strain
sfw	2527	47917	known_strain
aqd	2528	1872586	known_strain
blon	2529	216816	known_strain
pmc	2530	1219	known_strain
cbt	2531	1491	known_strain
mty	2532	39695	known_strain
smv	2533	336809	known_strain
ran	2534	34085	known_strain
arj	2535	40216	known_strain
psu	2536	314722	known_strain
cell	2537	1965322	known_strain
msy	2538	2109	known_strain
sze	2539	762954	known_strain
alh	2540	1872480	known_strain
myn	2541	1795	known_strain
xcp	2542	339	known_strain
slo	2543	359303	known_strain
gagg	2544	2900571	known_strain
bii	2545	1691	known_strain
eri	2546	2485784	known_strain
exu	2547	44751	known_strain
ppsc	2548	1778678	known_strain
pcd	2549	665913	known_strain
spym	2550	1314	known_strain
pbb	2551	1697053	known_strain
psuw	2552	314722	known_strain
myz	2553	1874736	known_strain
nmd	2554	487	known_strain
mrm	2555	888845	known_strain
hsv	2556	2733488	known_strain
lmok	2557	1639	known_strain
pbk	2558	1712516	known_strain
nhu	2559	2755382	known_strain
gta	2560	2055	known_strain
pmib	2561	584	known_strain
sths	2562	1308	known_strain
palc	2563	43263	known_strain
ele	2564	84112	known_strain
kpp	2565	573	known_strain
strg	2566	1111760	known_strain
caa	2567	395922	known_strain
ecoa	2568	562	known_strain
oxy	2569	2874213	known_strain
cjr	2570	197	known_strain
ctr	2571	813	known_strain
sup	2572	1307	known_strain
pth	2573	110500	known_strain
ykr	2574	28152	known_strain
pcor	2575	2528020	known_strain
ppn	2576	185300	known_strain
ssr	2577	1304	known_strain
nbl	2578	2666100	known_strain
bull	2579	2704657	known_strain
amob	2580	1930276	known_strain
parj	2581	2709688	known_strain
rpl	2582	782	known_strain
cgeo	2583	1780362	known_strain
hap	2584	738	known_strain
cfm	2585	1497	known_strain
vil	2586	2017483	known_strain
nmp	2587	487	known_strain
fat	2588	1784713	known_strain
cgc	2589	59930	known_strain
ssua	2590	2599297	known_strain
syc	2591	32046	known_strain
haeg	2592	197575	known_strain
asl	2593	101385	known_strain
ttc	2594	585455	known_strain
scr	2595	216933	known_strain
bvn	2596	33047	known_strain
sff	2597	150056	known_strain
leg	2598	181	known_strain
meti	2599	2202828	known_strain
cory	2600	1720	known_strain
gpa	2601	471189	known_strain
avo	2602	654	known_strain
ptk	2603	2518644	known_strain
yti	2604	1447062	known_strain
chih	2605	2703787	known_strain
sfd	2606	380	known_strain
lal	2607	1526571	known_strain
rpw	2608	782	known_strain
ppz	2609	200451	known_strain
cch	2610	337090	known_strain
sgc	2611	1311	known_strain
theu	2612	2885951	known_strain
cls	2613	1506	known_strain
byl	2614	1796616	known_strain
iab	2615	86102	known_strain
tal	2616	136094	known_strain
afn	2617	905	known_strain
mvd	2618	412690	known_strain
aqa	2619	1872586	known_strain
ooi	2620	1032623	known_strain
mgx	2621	2097	known_strain
ble	2622	300825	known_strain
wij	2623	1883156	known_strain
naro	2624	200618	known_strain
gob	2625	1861	known_strain
amo	2626	97477	known_strain
trd	2627	75906	known_strain
phz	2628	1113	known_strain
sulj	2629	2053622	known_strain
wso	2630	155866	known_strain
dgi	2631	102134	known_strain
tsv	2632	2686094	known_strain
caby	2633	187145	known_strain
pari	2634	1201031	known_strain
rbi	2635	252307	known_strain
bara	2636	46358	known_strain
plat	2637	1928616	known_strain
mfj	2638	292462	known_strain
ldx	2639	51664	known_strain
bnm	2640	28025	known_strain
cpf	2641	1502	known_strain
aoe	2642	461876	known_strain
mtu	2643	1773	known_strain
ccol	2644	195	known_strain
cus	2645	65058	known_strain
par	2646	334543	known_strain
mya	2647	69539	known_strain
yru	2648	29486	known_strain
mmab	2649	2740462	known_strain
tso	2650	708113	known_strain
rca	2651	120962	known_strain
epo	2652	1408281	known_strain
adc	2653	46125	known_strain
dau	2654	471826	known_strain
cao	2655	59600	known_strain
mcg	2656	1384459	known_strain
cpre	2657	1737425	known_strain
suo	2658	1307	known_strain
pak	2659	1747	known_strain
spir	2660	2057025	known_strain
hpit	2661	249188	known_strain
fal	2662	1859	known_strain
spoa	2663	41274	known_strain
sxi	2664	408015	known_strain
exf	2665	158836	known_strain
plap	2666	1871045	known_strain
cdn	2667	75697	known_strain
mcai	2668	2095	known_strain
hca	2669	210	known_strain
tbd	2670	36861	known_strain
lfe	2671	1613	known_strain
pkr	2672	198620	known_strain
bro	2673	376	known_strain
amij	2674	2507160	known_strain
dsw	2675	57497	known_strain
mlp	2676	64667	known_strain
fmg	2677	2162713	known_strain
hmc	2678	82	known_strain
ctrw	2679	813	known_strain
upl	2680	2732487	known_strain
llu	2681	1391654	known_strain
mnh	2682	353852	known_strain
lmf	2683	1639	known_strain
aao	2684	714	known_strain
cos	2685	1719	known_strain
cun	2686	65058	known_strain
cru	2687	114185	known_strain
spt	2688	28901	known_strain
salm	2689	2303538	known_strain
clk	2690	327575	known_strain
plo	2691	235572	known_strain
slc	2692	47763	known_strain
spsu	2693	361101	known_strain
src	2694	1226757	known_strain
mtut	2695	1773	known_strain
aft	2696	1323375	known_strain
kox	2697	1134687	known_strain
dao	2698	60893	known_strain
hav	2699	569	known_strain
bbay	2700	1891238	known_strain
cagg	2701	343403	known_strain
arn	2702	1667	known_strain
stz	2703	1314	known_strain
pek	2704	1411316	known_strain
aca	2705	33075	known_strain
say	2706	53633	known_strain
azo	2707	418699	known_strain
gur	2708	351604	known_strain
bgs	2709	29519	known_strain
cke	2710	225992	known_strain
rsb	2711	1484693	known_strain
enk	2712	42895	known_strain
mto	2713	1773	known_strain
sprn	2714	2135	known_strain
atl	2715	227318	known_strain
comm	2716	2070538	known_strain
vbl	2717	1307763	known_strain
saul	2718	29379	known_strain
pmt	2719	1219	known_strain
pfn	2720	294	known_strain
actn	2721	1871	known_strain
udi	2722	670955	known_strain
aos	2723	544580	known_strain
qau	2724	138118	known_strain
pef	2725	1842532	known_strain
sedd	2726	1922204	known_strain
chl	2727	1904827	known_strain
ebm	2728	2049044	known_strain
snz	2729	1827580	known_strain
laca	2730	89059	known_strain
thep	2731	1937527	known_strain
ppla	2732	1038856	known_strain
jde	2733	43674	known_strain
pvi	2734	1094	known_strain
evi	2735	390884	known_strain
sfi	2736	1919	known_strain
ebl	2737	562	known_strain
paei	2738	287	known_strain
pfla	2739	1076124	known_strain
amu	2740	239935	known_strain
schi	2741	216932	known_strain
plu	2742	29488	known_strain
eno	2743	208224	known_strain
mhas	2744	46351	known_strain
deo	2745	1986146	known_strain
keb	2746	714067	known_strain
mara	2747	50741	known_strain
cpin	2748	1965231	known_strain
oll	2749	1906788	known_strain
aso	2750	49082	known_strain
ham	2751	1486246	known_strain
schj	2752	2173853	known_strain
pub	2753	198251	known_strain
stc	2754	1308	known_strain
mlq	2755	50741	known_strain
rbh	2756	1898103	known_strain
lmoi	2757	571913	known_strain
bbac	2758	959	known_strain
alb	2759	1872480	known_strain
cjx	2760	197	known_strain
fper	2761	954	known_strain
slit	2762	1173586	known_strain
aqb	2763	1872586	known_strain
camr	2764	205	known_strain
bbag	2765	1891238	known_strain
mprf	2766	2726122	known_strain
cceu	2767	1710	known_strain
lmob	2768	1639	known_strain
bmiy	2769	47466	known_strain
lsd	2770	718192	known_strain
coh	2771	2674991	known_strain
hcam	2772	1486246	known_strain
aql	2773	1872580	known_strain
lac	2774	1579	known_strain
brm	2775	84378	known_strain
saln	2776	1914330	known_strain
brl	2777	1871086	known_strain
rsw	2778	35794	known_strain
spz	2779	1314	known_strain
boo	2780	2680032	known_strain
tcx	2781	39765	known_strain
myv	2782	1785	known_strain
alq	2783	2133944	known_strain
msei	2784	1286180	known_strain
falb	2785	2175091	known_strain
bri	2786	1701	known_strain
avs	2787	1377	known_strain
cen	2788	158822	known_strain
pacd	2789	556499	known_strain
cli	2790	1092	known_strain
slp	2791	86170	known_strain
porl	2792	1113	known_strain
pgs	2793	363852	known_strain
xpo	2794	40577	known_strain
avl	2795	354	known_strain
savi	2796	2814294	known_strain
sagr	2797	1311	known_strain
rain	2798	2662261	known_strain
ftc	2799	263	known_strain
gaa	2800	2918471	known_strain
czh	2801	2768071	known_strain
tki	2802	2325	known_strain
srk	2803	173860	known_strain
gnt	2804	2847991	known_strain
cyb	2805	1131	known_strain
aba	2806	658061	known_strain
maga	2807	260552	known_strain
nsr	2808	37332	known_strain
eru	2809	779	known_strain
lia	2810	1638	known_strain
ahj	2811	644	known_strain
hyf	2812	2268024	known_strain
bama	2813	1390	known_strain
vcw	2814	2661630	known_strain
cfon	2815	1737446	known_strain
cstc	2816	147206	known_strain
orm	2817	2742145	known_strain
hbe	2818	475662	known_strain
tpl	2819	53435	known_strain
fla	2820	1492898	known_strain
ftt	2821	263	known_strain
papi	2822	93218	known_strain
gsr	2823	129338	known_strain
sbe	2824	95818	known_strain
bteq	2825	227866	known_strain
hpyr	2826	210	known_strain
mana	2827	1930071	known_strain
ahr	2828	644	known_strain
msr	2829	1420917	known_strain
mfol	2830	104336	known_strain
fnu	2831	851	known_strain
gsa	2832	84135	known_strain
mcu	2833	2051	known_strain
cpm	2834	85991	known_strain
mmn	2835	411566	known_strain
mrh	2836	36814	known_strain
afi	2837	160808	known_strain
scp	2838	1318	known_strain
eth	2839	417368	known_strain
cttj	2840	813	known_strain
echj	2841	945	known_strain
sat	2842	316277	known_strain
lte	2843	109328	known_strain
bhl	2844	290053	known_strain
cur	2845	43771	known_strain
sbh	2846	379067	known_strain
sags	2847	1311	known_strain
fth	2848	263	known_strain
rar	2849	34085	known_strain
tfl	2850	1610493	known_strain
gbe	2851	364410	known_strain
clw	2852	1231000	known_strain
rcc	2853	788	known_strain
svn	2854	1960	known_strain
sdb	2855	2044912	known_strain
aqz	2856	1872585	known_strain
rfo	2857	1336806	known_strain
hic	2858	727	known_strain
mtx	2859	1773	known_strain
gog	2860	114	known_strain
lrg	2861	47715	known_strain
psej	2862	1691904	known_strain
ccyc	2863	322009	known_strain
plal	2864	2604832	known_strain
oho	2865	253245	known_strain
pdh	2866	414771	known_strain
chg	2867	45243	known_strain
ndl	2868	1301080	known_strain
mey	2869	1486262	known_strain
pob	2870	1774273	known_strain
bang	2871	1683	known_strain
chj	2872	2718	known_strain
salw	2873	132473	known_strain
panh	2874	485870	known_strain
ott	2875	784	known_strain
bhm	2876	35814	known_strain
gni	2877	300231	known_strain
zmo	2878	542	known_strain
haes	2879	857252	known_strain
lmoy	2880	1639	known_strain
ahw	2881	52771	known_strain
bgy	2882	1664069	known_strain
rtx	2883	145458	known_strain
cfw	2884	813	known_strain
kdi	2885	2024995	known_strain
spp	2886	1313	known_strain
hch	2887	158327	known_strain
ghl	2888	47960	known_strain
lacy	2889	2028282	known_strain
lchi	2890	2100821	known_strain
hct	2891	573657	known_strain
pal	2892	33926	known_strain
fbo	2893	2898187	known_strain
ssac	2894	33028	known_strain
brq	2895	1404768	known_strain
mlc	2896	2105	known_strain
cthf	2897	813	known_strain
mesp	2898	1871066	known_strain
nsd	2899	323273	known_strain
sob	2900	1909654	known_strain
mmm	2901	1785	known_strain
ebr	2902	562	known_strain
cpro	2903	28446	known_strain
pos	2904	1869339	known_strain
ruj	2905	2564099	known_strain
stry	2906	1931	known_strain
eae	2907	548	known_strain
mor	2908	334852	known_strain
rhz	2909	1968906	known_strain
dez	2910	2202254	known_strain
plq	2911	86185	known_strain
wco	2912	2714949	known_strain
aaj	2913	644	known_strain
siz	2914	1346	known_strain
psuf	2915	622681	known_strain
gbh	2916	364410	known_strain
orz	2917	2594265	known_strain
shj	2918	216938	known_strain
fsn	2919	2518177	known_strain
jab	2920	1871054	known_strain
acib	2921	255507	known_strain
sbx	2922	2021370	known_strain
chit	2923	1869181	known_strain
mpse	2924	265949	known_strain
chc	2925	83554	known_strain
aia	2926	1532552	known_strain
ctec	2927	813	known_strain
pet	2928	2023866	known_strain
tbe	2929	81028	known_strain
